时间,键鼠动作,键鼠持续时间,键鼠坐标,眼动动作,眼动持续时间,眼动坐标,状态,时间差,index
1728465197,Hover,"['1728465196.83', '1728465198.46', '1.630000114440918']",,Fast_saccade,"['1728465195.98', '1728465198.7', '2.7200000286102295']","['1507.3896484375', '606.4154663085938', '2324.516357421875', '158.20391845703125']",查找,0:03:47,4
1728465197,Hover,"['1728465196.83', '1728465198.46', '1.630000114440918']",,Fast_saccade,"['1728465195.98', '1728465198.7', '2.7200000286102295']","['1507.3896484375', '606.4154663085938', '2324.516357421875', '158.20391845703125']",查找,0:03:47,4
1728465198,Hover,"['1728465196.83', '1728465198.46', '1.630000114440918']",,Fast_saccade,"['1728465195.98', '1728465198.7', '2.7200000286102295']","['1507.3896484375', '606.4154663085938', '2324.516357421875', '158.20391845703125']",查找,0:03:47,4
1728465198,Hover,"['1728465196.83', '1728465198.46', '1.630000114440918']",,Fast_saccade,"['1728465195.98', '1728465198.7', '2.7200000286102295']","['1507.3896484375', '606.4154663085938', '2324.516357421875', '158.20391845703125']",查找,0:03:48,4
1728465198,Hover,"['1728465196.83', '1728465198.46', '1.630000114440918']",,Fast_saccade,"['1728465195.98', '1728465198.7', '2.7200000286102295']","['1507.3896484375', '606.4154663085938', '2324.516357421875', '158.20391845703125']",查找,0:03:48,4
1728465198,Hover,"['1728465196.83', '1728465198.46', '1.630000114440918']",,Fast_saccade,"['1728465195.98', '1728465198.7', '2.7200000286102295']","['1507.3896484375', '606.4154663085938', '2324.516357421875', '158.20391845703125']",查找,0:03:48,4
1728465198,Hover,"['1728465196.83', '1728465198.46', '1.630000114440918']",,Fast_saccade,"['1728465195.98', '1728465198.7', '2.7200000286102295']","['1507.3896484375', '606.4154663085938', '2324.516357421875', '158.20391845703125']",查找,0:03:48,4
1728465198,Hover,"['1728465196.83', '1728465198.46', '1.630000114440918']",,Fast_saccade,"['1728465195.98', '1728465198.7', '2.7200000286102295']","['1507.3896484375', '606.4154663085938', '2324.516357421875', '158.20391845703125']",查找,0:03:48,4
1728465198,Hover,"['1728465196.83', '1728465198.46', '1.630000114440918']",,Fast_saccade,"['1728465195.98', '1728465198.7', '2.7200000286102295']","['1507.3896484375', '606.4154663085938', '2324.516357421875', '158.20391845703125']",查找,0:03:48,4
1728465198,Hover,"['1728465196.83', '1728465198.46', '1.630000114440918']",,Fast_saccade,"['1728465195.98', '1728465198.7', '2.7200000286102295']","['1507.3896484375', '606.4154663085938', '2324.516357421875', '158.20391845703125']",查找,0:03:48,4
1728465198,Hover,"['1728465196.83', '1728465198.46', '1.630000114440918']",,Fast_saccade,"['1728465195.98', '1728465198.7', '2.7200000286102295']","['1507.3896484375', '606.4154663085938', '2324.516357421875', '158.20391845703125']",查找,0:03:48,4
1728465198,Hover,"['1728465196.83', '1728465198.46', '1.630000114440918']",,Fast_saccade,"['1728465195.98', '1728465198.7', '2.7200000286102295']","['1507.3896484375', '606.4154663085938', '2324.516357421875', '158.20391845703125']",查找,0:03:48,4
1728465199,Hover,"['1728465196.83', '1728465198.46', '1.630000114440918']",,Fast_saccade,"['1728465195.98', '1728465198.7', '2.7200000286102295']","['1507.3896484375', '606.4154663085938', '2324.516357421875', '158.20391845703125']",查找,0:03:48,4
1728465199,Slow_move,"['1728465198.47', '1728465199.29', '0.8199999332427979']","['-712', '452', '-410', '246']",Fast_saccade,"['1728465195.98', '1728465198.7', '2.7200000286102295']","['1507.3896484375', '606.4154663085938', '2324.516357421875', '158.20391845703125']",查找,0:03:49,4
1728465199,Slow_move,"['1728465198.47', '1728465199.29', '0.8199999332427979']","['-712', '452', '-410', '246']",Fast_saccade,"['1728465195.98', '1728465198.7', '2.7200000286102295']","['1507.3896484375', '606.4154663085938', '2324.516357421875', '158.20391845703125']",查找,0:03:49,4
1728465199,Slow_move,"['1728465198.47', '1728465199.29', '0.8199999332427979']","['-712', '452', '-410', '246']",Slow_saccade,"['1728465198.71', '1728465199.41', '0.7000000476837158']","['2.7200000286102295', '1507.3896484375', '0.39999985694885254', '777.1795043945312']",,0:03:49,4
1728465199,Slow_move,"['1728465198.47', '1728465199.29', '0.8199999332427979']","['-712', '452', '-410', '246']",Slow_saccade,"['1728465198.71', '1728465199.41', '0.7000000476837158']","['2.7200000286102295', '1507.3896484375', '0.39999985694885254', '777.1795043945312']",,0:03:49,4
1728465199,Slow_move,"['1728465198.47', '1728465199.29', '0.8199999332427979']","['-712', '452', '-410', '246']",Slow_saccade,"['1728465198.71', '1728465199.41', '0.7000000476837158']","['2.7200000286102295', '1507.3896484375', '0.39999985694885254', '777.1795043945312']",,0:03:49,4
1728465199,Slow_move,"['1728465198.47', '1728465199.29', '0.8199999332427979']","['-712', '452', '-410', '246']",Slow_saccade,"['1728465198.71', '1728465199.41', '0.7000000476837158']","['2.7200000286102295', '1507.3896484375', '0.39999985694885254', '777.1795043945312']",,0:03:49,4
1728465199,Slow_move,"['1728465198.47', '1728465199.29', '0.8199999332427979']","['-712', '452', '-410', '246']",Slow_saccade,"['1728465198.71', '1728465199.41', '0.7000000476837158']","['2.7200000286102295', '1507.3896484375', '0.39999985694885254', '777.1795043945312']",,0:03:49,4
1728465199,Slow_move,"['1728465198.47', '1728465199.29', '0.8199999332427979']","['-712', '452', '-410', '246']",Slow_saccade,"['1728465198.71', '1728465199.41', '0.7000000476837158']","['2.7200000286102295', '1507.3896484375', '0.39999985694885254', '777.1795043945312']",,0:03:49,4
1728465199,Hover,"['1728465199.3', '1728465199.38', '0.08000016212463379']",,Slow_saccade,"['1728465198.71', '1728465199.41', '0.7000000476837158']","['2.7200000286102295', '1507.3896484375', '0.39999985694885254', '777.1795043945312']",,0:03:49,4
1728465200,Click,1728465200,"['-423', '230', '']",Fixation,"['1728465199.42', '1728465199.82', '0.39999985694885254']","['777.1795043945312', '207.8336181640625']",,0:03:49,4
1728465200,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fixation,"['1728465199.42', '1728465199.82', '0.39999985694885254']","['777.1795043945312', '207.8336181640625']",,0:03:50,4
1728465200,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fixation,"['1728465199.42', '1728465199.82', '0.39999985694885254']","['777.1795043945312', '207.8336181640625']",,0:03:50,4
1728465200,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fixation,"['1728465199.42', '1728465199.82', '0.39999985694885254']","['777.1795043945312', '207.8336181640625']",,0:03:50,4
1728465200,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fast_saccade,"['1728465199.79', '1728465200.3', '0.5099999904632568']","['756.7601928710938', '238.93551635742188', '162.11944580078125', '304.70953369140625']",查找,0:03:50,4
1728465200,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fast_saccade,"['1728465199.79', '1728465200.3', '0.5099999904632568']","['756.7601928710938', '238.93551635742188', '162.11944580078125', '304.70953369140625']",查找,0:03:50,4
1728465200,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fast_saccade,"['1728465199.79', '1728465200.3', '0.5099999904632568']","['756.7601928710938', '238.93551635742188', '162.11944580078125', '304.70953369140625']",查找,0:03:50,4
1728465200,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fast_saccade,"['1728465199.79', '1728465200.3', '0.5099999904632568']","['756.7601928710938', '238.93551635742188', '162.11944580078125', '304.70953369140625']",查找,0:03:50,4
1728465200,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fast_saccade,"['1728465199.79', '1728465200.3', '0.5099999904632568']","['756.7601928710938', '238.93551635742188', '162.11944580078125', '304.70953369140625']",查找,0:03:50,4
1728465200,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fast_saccade,"['1728465200.33', '1728465200.84', '0.5099999904632568']","['152.6209716796875', '304.3761291503906', '2224.69873046875', '269.0801086425781']",查找,0:03:50,4
1728465201,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fast_saccade,"['1728465200.33', '1728465200.84', '0.5099999904632568']","['152.6209716796875', '304.3761291503906', '2224.69873046875', '269.0801086425781']",查找,0:03:50,4
1728465201,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fast_saccade,"['1728465200.33', '1728465200.84', '0.5099999904632568']","['152.6209716796875', '304.3761291503906', '2224.69873046875', '269.0801086425781']",查找,0:03:51,4
1728465201,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fast_saccade,"['1728465200.33', '1728465200.84', '0.5099999904632568']","['152.6209716796875', '304.3761291503906', '2224.69873046875', '269.0801086425781']",查找,0:03:51,4
1728465201,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fast_saccade,"['1728465200.33', '1728465200.84', '0.5099999904632568']","['152.6209716796875', '304.3761291503906', '2224.69873046875', '269.0801086425781']",查找,0:03:51,4
1728465201,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Slow_saccade,"['1728465200.85', '1728465200.93', '0.08000016212463379']","['0.5099999904632568', '152.6209716796875', '0.940000057220459', '2241.50244140625']",,0:03:51,4
1728465201,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fast_saccade,"['1728465200.94', '1728465201.88', '0.940000057220459']","['2241.50244140625', '268.4261779785156', '231.01531982421875', '355.84259033203125']",,0:03:51,4
1728465201,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fast_saccade,"['1728465200.94', '1728465201.88', '0.940000057220459']","['2241.50244140625', '268.4261779785156', '231.01531982421875', '355.84259033203125']",,0:03:51,4
1728465201,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fast_saccade,"['1728465200.94', '1728465201.88', '0.940000057220459']","['2241.50244140625', '268.4261779785156', '231.01531982421875', '355.84259033203125']",,0:03:51,4
1728465201,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fast_saccade,"['1728465200.94', '1728465201.88', '0.940000057220459']","['2241.50244140625', '268.4261779785156', '231.01531982421875', '355.84259033203125']",,0:03:51,4
1728465201,Hover,"['1728465199.56', '1728465201.51', '1.9500000476837158']",,Fast_saccade,"['1728465200.94', '1728465201.88', '0.940000057220459']","['2241.50244140625', '268.4261779785156', '231.01531982421875', '355.84259033203125']",,0:03:51,4
1728465202,KB,1728465202,"[""'c'""]",Fast_saccade,"['1728465200.94', '1728465201.88', '0.940000057220459']","['2241.50244140625', '268.4261779785156', '231.01531982421875', '355.84259033203125']",,0:03:51,4
1728465202,Hover,"['1728465201.53', '1728465201.93', '0.40000009536743164']",,Fast_saccade,"['1728465200.94', '1728465201.88', '0.940000057220459']","['2241.50244140625', '268.4261779785156', '231.01531982421875', '355.84259033203125']",,0:03:52,4
1728465202,Hover,"['1728465201.53', '1728465201.93', '0.40000009536743164']",,Fast_saccade,"['1728465200.94', '1728465201.88', '0.940000057220459']","['2241.50244140625', '268.4261779785156', '231.01531982421875', '355.84259033203125']",,0:03:52,4
1728465202,Hover,"['1728465201.53', '1728465201.93', '0.40000009536743164']",,Fast_saccade,"['1728465200.94', '1728465201.88', '0.940000057220459']","['2241.50244140625', '268.4261779785156', '231.01531982421875', '355.84259033203125']",,0:03:52,4
1728465202,Hover,"['1728465201.53', '1728465201.93', '0.40000009536743164']",,Fast_saccade,"['1728465200.94', '1728465201.88', '0.940000057220459']","['2241.50244140625', '268.4261779785156', '231.01531982421875', '355.84259033203125']",,0:03:52,4
1728465202,Slow_move,"['1728465201.94', '1728465202.05', '0.1099998950958252']","['-423', '230', '-415', '230']",Slow_saccade,"['1728465201.89', '1728465202.47', '0.5799999237060547']","['0.940000057220459', '2241.50244140625', '1.0499999523162842', '2249.922119140625']",,0:03:52,4
1728465202,KB,1728465202,"[""'1'""]",Slow_saccade,"['1728465201.89', '1728465202.47', '0.5799999237060547']","['0.940000057220459', '2241.50244140625', '1.0499999523162842', '2249.922119140625']",,0:03:52,4
1728465202,Slow_move,"['1728465202.07', '1728465202.86', '0.7899999618530273']","['-412', '230', '-218', '223']",Slow_saccade,"['1728465201.89', '1728465202.47', '0.5799999237060547']","['0.940000057220459', '2241.50244140625', '1.0499999523162842', '2249.922119140625']",,0:03:52,4
1728465202,Slow_move,"['1728465202.07', '1728465202.86', '0.7899999618530273']","['-412', '230', '-218', '223']",Slow_saccade,"['1728465201.89', '1728465202.47', '0.5799999237060547']","['0.940000057220459', '2241.50244140625', '1.0499999523162842', '2249.922119140625']",,0:03:52,4
1728465202,Slow_move,"['1728465202.07', '1728465202.86', '0.7899999618530273']","['-412', '230', '-218', '223']",Slow_saccade,"['1728465201.89', '1728465202.47', '0.5799999237060547']","['0.940000057220459', '2241.50244140625', '1.0499999523162842', '2249.922119140625']",,0:03:52,4
1728465203,Slow_move,"['1728465202.07', '1728465202.86', '0.7899999618530273']","['-412', '230', '-218', '223']",Slow_saccade,"['1728465201.89', '1728465202.47', '0.5799999237060547']","['0.940000057220459', '2241.50244140625', '1.0499999523162842', '2249.922119140625']",,0:03:52,4
1728465203,Slow_move,"['1728465202.07', '1728465202.86', '0.7899999618530273']","['-412', '230', '-218', '223']",Fixation,"['1728465202.48', '1728465203.53', '1.0499999523162842']","['2249.922119140625', '293.5794677734375']",思考,0:03:53,4
1728465203,Slow_move,"['1728465202.07', '1728465202.86', '0.7899999618530273']","['-412', '230', '-218', '223']",Fixation,"['1728465202.48', '1728465203.53', '1.0499999523162842']","['2249.922119140625', '293.5794677734375']",思考,0:03:53,4
1728465203,Slow_move,"['1728465202.07', '1728465202.86', '0.7899999618530273']","['-412', '230', '-218', '223']",Fixation,"['1728465202.48', '1728465203.53', '1.0499999523162842']","['2249.922119140625', '293.5794677734375']",思考,0:03:53,4
1728465203,Click,1728465203,"['-218', '223', '']",Fixation,"['1728465202.48', '1728465203.53', '1.0499999523162842']","['2249.922119140625', '293.5794677734375']",思考,0:03:53,4
1728465203,Slow_move,"['1728465202.98', '1728465203.14', '0.16000008583068848']","['-217', '223', '-195', '223']",Fixation,"['1728465202.48', '1728465203.53', '1.0499999523162842']","['2249.922119140625', '293.5794677734375']",思考,0:03:53,4
1728465203,Slow_move,"['1728465202.98', '1728465203.14', '0.16000008583068848']","['-217', '223', '-195', '223']",Fixation,"['1728465202.48', '1728465203.53', '1.0499999523162842']","['2249.922119140625', '293.5794677734375']",思考,0:03:53,4
1728465203,Click,1728465203,"['-195', '223', '']",Fixation,"['1728465202.48', '1728465203.53', '1.0499999523162842']","['2249.922119140625', '293.5794677734375']",思考,0:03:53,4
1728465203,Hover,"['1728465203.26', '1728465204.55', '1.2899999618530273']",,Fixation,"['1728465202.48', '1728465203.53', '1.0499999523162842']","['2249.922119140625', '293.5794677734375']",思考,0:03:53,4
1728465203,Hover,"['1728465203.26', '1728465204.55', '1.2899999618530273']",,Fixation,"['1728465202.48', '1728465203.53', '1.0499999523162842']","['2249.922119140625', '293.5794677734375']",思考,0:03:53,4
1728465204,Hover,"['1728465203.26', '1728465204.55', '1.2899999618530273']",,Fixation,"['1728465202.48', '1728465203.53', '1.0499999523162842']","['2249.922119140625', '293.5794677734375']",思考,0:03:53,4
1728465204,Hover,"['1728465203.26', '1728465204.55', '1.2899999618530273']",,Slow_saccade,"['1728465203.54', '1728465203.95', '0.4100000858306885']","['1.0499999523162842', '2249.922119140625', '0.5099999904632568', '2358.984375']",,0:03:54,4
1728465204,Hover,"['1728465203.26', '1728465204.55', '1.2899999618530273']",,Slow_saccade,"['1728465203.54', '1728465203.95', '0.4100000858306885']","['1.0499999523162842', '2249.922119140625', '0.5099999904632568', '2358.984375']",,0:03:54,4
1728465204,Hover,"['1728465203.26', '1728465204.55', '1.2899999618530273']",,Slow_saccade,"['1728465203.54', '1728465203.95', '0.4100000858306885']","['1.0499999523162842', '2249.922119140625', '0.5099999904632568', '2358.984375']",,0:03:54,4
1728465204,Hover,"['1728465203.26', '1728465204.55', '1.2899999618530273']",,Slow_saccade,"['1728465203.54', '1728465203.95', '0.4100000858306885']","['1.0499999523162842', '2249.922119140625', '0.5099999904632568', '2358.984375']",,0:03:54,4
1728465204,Hover,"['1728465203.26', '1728465204.55', '1.2899999618530273']",,Slow_saccade,"['1728465203.54', '1728465203.95', '0.4100000858306885']","['1.0499999523162842', '2249.922119140625', '0.5099999904632568', '2358.984375']",,0:03:54,4
1728465204,Hover,"['1728465203.26', '1728465204.55', '1.2899999618530273']",,Fast_saccade,"['1728465203.96', '1728465204.47', '0.5099999904632568']","['2358.984375', '1502.3603515625', '1156.73095703125', '799.2944946289062']",,0:03:54,4
1728465204,Hover,"['1728465203.26', '1728465204.55', '1.2899999618530273']",,Fast_saccade,"['1728465203.96', '1728465204.47', '0.5099999904632568']","['2358.984375', '1502.3603515625', '1156.73095703125', '799.2944946289062']",,0:03:54,4
1728465204,Hover,"['1728465203.26', '1728465204.55', '1.2899999618530273']",,Fast_saccade,"['1728465203.96', '1728465204.47', '0.5099999904632568']","['2358.984375', '1502.3603515625', '1156.73095703125', '799.2944946289062']",,0:03:54,4
1728465204,Hover,"['1728465203.26', '1728465204.55', '1.2899999618530273']",,Fast_saccade,"['1728465203.96', '1728465204.47', '0.5099999904632568']","['2358.984375', '1502.3603515625', '1156.73095703125', '799.2944946289062']",,0:03:54,4
1728465205,Hover,"['1728465203.26', '1728465204.55', '1.2899999618530273']",,Fast_saccade,"['1728465203.96', '1728465204.47', '0.5099999904632568']","['2358.984375', '1502.3603515625', '1156.73095703125', '799.2944946289062']",,0:03:54,4
1728465205,Slow_move,"['1728465204.56', '1728465204.65', '0.09000015258789062']","['-195', '223', '-216', '239']",Slow_saccade,"['1728465204.48', '1728465204.97', '0.49000000953674316']","['0.5099999904632568', '2358.984375', '0.5199999809265137', '1387.005615234375']",,0:03:55,4
1728465205,Slow_move,"['1728465204.56', '1728465204.65', '0.09000015258789062']","['-195', '223', '-216', '239']",Slow_saccade,"['1728465204.48', '1728465204.97', '0.49000000953674316']","['0.5099999904632568', '2358.984375', '0.5199999809265137', '1387.005615234375']",,0:03:55,4
1728465205,Fast_move,"['1728465204.66', '1728465204.88', '0.2200000286102295']","['-223.0', '244.0', '-755.0', '604.0']",Slow_saccade,"['1728465204.48', '1728465204.97', '0.49000000953674316']","['0.5099999904632568', '2358.984375', '0.5199999809265137', '1387.005615234375']",,0:03:55,4
1728465205,Fast_move,"['1728465204.66', '1728465204.88', '0.2200000286102295']","['-223.0', '244.0', '-755.0', '604.0']",Slow_saccade,"['1728465204.48', '1728465204.97', '0.49000000953674316']","['0.5099999904632568', '2358.984375', '0.5199999809265137', '1387.005615234375']",,0:03:55,4
1728465205,Slow_move,"['1728465204.89', '1728465205.19', '0.2999999523162842']","['-761', '606', '-809', '595']",Slow_saccade,"['1728465204.48', '1728465204.97', '0.49000000953674316']","['0.5099999904632568', '2358.984375', '0.5199999809265137', '1387.005615234375']",,0:03:55,4
1728465205,Slow_move,"['1728465204.89', '1728465205.19', '0.2999999523162842']","['-761', '606', '-809', '595']",Fixation,"['1728465204.98', '1728465205.5', '0.5199999809265137']","['1387.005615234375', '859.5699462890625']",,0:03:55,4
1728465205,Slow_move,"['1728465204.89', '1728465205.19', '0.2999999523162842']","['-761', '606', '-809', '595']",Fixation,"['1728465204.98', '1728465205.5', '0.5199999809265137']","['1387.005615234375', '859.5699462890625']",,0:03:55,4
1728465205,Hover,"['1728465205.2', '1728465205.46', '0.25999999046325684']",,Fixation,"['1728465204.98', '1728465205.5', '0.5199999809265137']","['1387.005615234375', '859.5699462890625']",,0:03:55,4
1728465205,Hover,"['1728465205.2', '1728465205.46', '0.25999999046325684']",,Fixation,"['1728465204.98', '1728465205.5', '0.5199999809265137']","['1387.005615234375', '859.5699462890625']",,0:03:55,4
1728465206,Hover,"['1728465205.2', '1728465205.46', '0.25999999046325684']",,Fixation,"['1728465204.98', '1728465205.5', '0.5199999809265137']","['1387.005615234375', '859.5699462890625']",,0:03:55,4
1728465206,Hover,"['1728465205.51', '1728465205.69', '0.18000006675720215']",,Slow_saccade,"['1728465205.51', '1728465206.91', '1.4000000953674316']","['0.5199999809265137', '1387.005615234375', '0.3299999237060547', '988.611572265625']",,0:03:56,4
1728465206,Hover,"['1728465205.51', '1728465205.69', '0.18000006675720215']",,Slow_saccade,"['1728465205.51', '1728465206.91', '1.4000000953674316']","['0.5199999809265137', '1387.005615234375', '0.3299999237060547', '988.611572265625']",,0:03:56,4
1728465206,Slow_move,"['1728465205.70', '1728465205.81', '0.1099998950958252']","['-806', '589', '-804', '584']",Slow_saccade,"['1728465205.51', '1728465206.91', '1.4000000953674316']","['0.5199999809265137', '1387.005615234375', '0.3299999237060547', '988.611572265625']",,0:03:56,4
1728465206,Hover,"['1728465205.82', '1728465205.94', '0.12000012397766113']",,Slow_saccade,"['1728465205.51', '1728465206.91', '1.4000000953674316']","['0.5199999809265137', '1387.005615234375', '0.3299999237060547', '988.611572265625']",,0:03:56,4
1728465206,Click,1728465206,"['-804', '584', '']",Slow_saccade,"['1728465205.51', '1728465206.91', '1.4000000953674316']","['0.5199999809265137', '1387.005615234375', '0.3299999237060547', '988.611572265625']",,0:03:56,4
1728465206,Hover,"['1728465205.96', '1728465207.24', '1.2799999713897705']",,Slow_saccade,"['1728465205.51', '1728465206.91', '1.4000000953674316']","['0.5199999809265137', '1387.005615234375', '0.3299999237060547', '988.611572265625']",,0:03:56,4
1728465206,Hover,"['1728465205.96', '1728465207.24', '1.2799999713897705']",,Slow_saccade,"['1728465205.51', '1728465206.91', '1.4000000953674316']","['0.5199999809265137', '1387.005615234375', '0.3299999237060547', '988.611572265625']",,0:03:56,4
1728465206,Hover,"['1728465205.96', '1728465207.24', '1.2799999713897705']",,Slow_saccade,"['1728465205.51', '1728465206.91', '1.4000000953674316']","['0.5199999809265137', '1387.005615234375', '0.3299999237060547', '988.611572265625']",,0:03:56,4
1728465206,Hover,"['1728465205.96', '1728465207.24', '1.2799999713897705']",,Slow_saccade,"['1728465205.51', '1728465206.91', '1.4000000953674316']","['0.5199999809265137', '1387.005615234375', '0.3299999237060547', '988.611572265625']",,0:03:56,4
1728465207,Hover,"['1728465205.96', '1728465207.24', '1.2799999713897705']",,Slow_saccade,"['1728465205.51', '1728465206.91', '1.4000000953674316']","['0.5199999809265137', '1387.005615234375', '0.3299999237060547', '988.611572265625']",,0:03:56,4
1728465207,Hover,"['1728465205.96', '1728465207.24', '1.2799999713897705']",,Slow_saccade,"['1728465205.51', '1728465206.91', '1.4000000953674316']","['0.5199999809265137', '1387.005615234375', '0.3299999237060547', '988.611572265625']",,0:03:57,4
1728465207,Hover,"['1728465205.96', '1728465207.24', '1.2799999713897705']",,Slow_saccade,"['1728465205.51', '1728465206.91', '1.4000000953674316']","['0.5199999809265137', '1387.005615234375', '0.3299999237060547', '988.611572265625']",,0:03:57,4
1728465207,Hover,"['1728465205.96', '1728465207.24', '1.2799999713897705']",,Slow_saccade,"['1728465205.51', '1728465206.91', '1.4000000953674316']","['0.5199999809265137', '1387.005615234375', '0.3299999237060547', '988.611572265625']",,0:03:57,4
1728465207,Hover,"['1728465205.96', '1728465207.24', '1.2799999713897705']",,Slow_saccade,"['1728465205.51', '1728465206.91', '1.4000000953674316']","['0.5199999809265137', '1387.005615234375', '0.3299999237060547', '988.611572265625']",,0:03:57,4
1728465207,Hover,"['1728465205.96', '1728465207.24', '1.2799999713897705']",,Fixation,"['1728465206.92', '1728465207.25', '0.3299999237060547']","['988.611572265625', '708.7308349609375']",,0:03:57,4
1728465207,Hover,"['1728465205.96', '1728465207.24', '1.2799999713897705']",,Fixation,"['1728465206.92', '1728465207.25', '0.3299999237060547']","['988.611572265625', '708.7308349609375']",,0:03:57,4
1728465207,Hover,"['1728465205.96', '1728465207.24', '1.2799999713897705']",,Fixation,"['1728465206.92', '1728465207.25', '0.3299999237060547']","['988.611572265625', '708.7308349609375']",,0:03:57,4
1728465207,Slow_move,"['1728465207.25', '1728465207.41', '0.16000008583068848']","['-804', '583', '-821', '583']",Fast_saccade,"['1728465207.25', '1728465208.91', '1.6600000858306885']","['970.203857421875', '686.5281982421875', '865.3968505859375', '471.393310546875']",查找,0:03:57,4
1728465207,Slow_move,"['1728465207.25', '1728465207.41', '0.16000008583068848']","['-804', '583', '-821', '583']",Fast_saccade,"['1728465207.25', '1728465208.91', '1.6600000858306885']","['970.203857421875', '686.5281982421875', '865.3968505859375', '471.393310546875']",查找,0:03:57,4
1728465208,Hover,"['1728465207.42', '1728465208.45', '1.0299999713897705']",,Fast_saccade,"['1728465207.25', '1728465208.91', '1.6600000858306885']","['970.203857421875', '686.5281982421875', '865.3968505859375', '471.393310546875']",查找,0:03:57,4
1728465208,Hover,"['1728465207.42', '1728465208.45', '1.0299999713897705']",,Fast_saccade,"['1728465207.25', '1728465208.91', '1.6600000858306885']","['970.203857421875', '686.5281982421875', '865.3968505859375', '471.393310546875']",查找,0:03:58,4
1728465208,Hover,"['1728465207.42', '1728465208.45', '1.0299999713897705']",,Fast_saccade,"['1728465207.25', '1728465208.91', '1.6600000858306885']","['970.203857421875', '686.5281982421875', '865.3968505859375', '471.393310546875']",查找,0:03:58,4
1728465208,Hover,"['1728465207.42', '1728465208.45', '1.0299999713897705']",,Fast_saccade,"['1728465207.25', '1728465208.91', '1.6600000858306885']","['970.203857421875', '686.5281982421875', '865.3968505859375', '471.393310546875']",查找,0:03:58,4
1728465208,Hover,"['1728465207.42', '1728465208.45', '1.0299999713897705']",,Fast_saccade,"['1728465207.25', '1728465208.91', '1.6600000858306885']","['970.203857421875', '686.5281982421875', '865.3968505859375', '471.393310546875']",查找,0:03:58,4
1728465208,Hover,"['1728465207.42', '1728465208.45', '1.0299999713897705']",,Fast_saccade,"['1728465207.25', '1728465208.91', '1.6600000858306885']","['970.203857421875', '686.5281982421875', '865.3968505859375', '471.393310546875']",查找,0:03:58,4
1728465208,Hover,"['1728465207.42', '1728465208.45', '1.0299999713897705']",,Fast_saccade,"['1728465207.25', '1728465208.91', '1.6600000858306885']","['970.203857421875', '686.5281982421875', '865.3968505859375', '471.393310546875']",查找,0:03:58,4
1728465208,Hover,"['1728465207.42', '1728465208.45', '1.0299999713897705']",,Fast_saccade,"['1728465207.25', '1728465208.91', '1.6600000858306885']","['970.203857421875', '686.5281982421875', '865.3968505859375', '471.393310546875']",查找,0:03:58,4
1728465208,Hover,"['1728465207.42', '1728465208.45', '1.0299999713897705']",,Fast_saccade,"['1728465207.25', '1728465208.91', '1.6600000858306885']","['970.203857421875', '686.5281982421875', '865.3968505859375', '471.393310546875']",查找,0:03:58,4
1728465208,Hover,"['1728465207.42', '1728465208.45', '1.0299999713897705']",,Fast_saccade,"['1728465207.25', '1728465208.91', '1.6600000858306885']","['970.203857421875', '686.5281982421875', '865.3968505859375', '471.393310546875']",查找,0:03:58,4
1728465209,Hover,"['1728465207.42', '1728465208.45', '1.0299999713897705']",,Fast_saccade,"['1728465207.25', '1728465208.91', '1.6600000858306885']","['970.203857421875', '686.5281982421875', '865.3968505859375', '471.393310546875']",查找,0:03:58,4
1728465209,Slow_move,"['1728465208.46', '1728465209.18', '0.7200000286102295']","['-822', '583', '-1123', '504']",Fast_saccade,"['1728465207.25', '1728465208.91', '1.6600000858306885']","['970.203857421875', '686.5281982421875', '865.3968505859375', '471.393310546875']",查找,0:03:59,4
1728465209,Slow_move,"['1728465208.46', '1728465209.18', '0.7200000286102295']","['-822', '583', '-1123', '504']",Fast_saccade,"['1728465207.25', '1728465208.91', '1.6600000858306885']","['970.203857421875', '686.5281982421875', '865.3968505859375', '471.393310546875']",查找,0:03:59,4
