 ±º‰,º¸ Û∂Ø◊˜,º¸ Û≥÷–¯ ±º‰,º¸ Û◊¯±Í,—€∂Ø∂Ø◊˜,—€∂Ø≥÷–¯ ±º‰,—€∂Ø◊¯±Í,◊¥Ã¨, ±º‰≤Ó, operationId,"	page","	module","	widget","	startTimeTick","	duration",
1729563319,Slow_move,"['1729563318.68', '1729563319.31', '0.6299998760223389']","['-1218', '577', '-1155', '509']",Fast_saccade,"['1729563316.85', '1729563318.87', '2.0199999809265137']","['1102.247314453125', '792.837890625', '887.8005981445312', '661.902587890625']",≤È’“,0:02:36,,,,,,,
1729563319,Slow_move,"['1729563318.68', '1729563319.31', '0.6299998760223389']","['-1218', '577', '-1155', '509']",Fast_saccade,"['1729563316.85', '1729563318.87', '2.0199999809265137']","['1102.247314453125', '792.837890625', '887.8005981445312', '661.902587890625']",≤È’“,0:02:36,,,,,,,
1729563319,Slow_move,"['1729563318.68', '1729563319.31', '0.6299998760223389']","['-1218', '577', '-1155', '509']",Slow_saccade,"['1729563318.8799999', '1729563319.2', '0.32000017166137695']","['2.0199999809265137', '1102.247314453125', '0.5699999332427979', '1056.765380859375']",,0:02:36,,,,,,,
1729563319,Slow_move,"['1729563318.68', '1729563319.31', '0.6299998760223389']","['-1218', '577', '-1155', '509']",Slow_saccade,"['1729563318.8799999', '1729563319.2', '0.32000017166137695']","['2.0199999809265137', '1102.247314453125', '0.5699999332427979', '1056.765380859375']",,0:02:36,,,,,,,
1729563319,Slow_move,"['1729563318.68', '1729563319.31', '0.6299998760223389']","['-1218', '577', '-1155', '509']",Slow_saccade,"['1729563318.8799999', '1729563319.2', '0.32000017166137695']","['2.0199999809265137', '1102.247314453125', '0.5699999332427979', '1056.765380859375']",,0:02:36,,,,,,,
1729563319,Click,1729563319,"['-1155', '509', '']",Fixation,"['1729563319.21', '1729563319.78', '0.5699999332427979']","['1056.765380859375', '695.7044677734375']",,0:02:36,teest2-1729563024486-00000108,Courses,None,pCourses-Status,294856,66,
1729563319,Hover,"['1729563319.35', '1729563320.1', '0.75']",,Fixation,"['1729563319.21', '1729563319.78', '0.5699999332427979']","['1056.765380859375', '695.7044677734375']",,0:02:37,,,,,,,
1729563320,Hover,"['1729563319.35', '1729563320.1', '0.75']",,Fixation,"['1729563319.21', '1729563319.78', '0.5699999332427979']","['1056.765380859375', '695.7044677734375']",,0:02:37,,,,,,,
1729563320,Hover,"['1729563319.35', '1729563320.1', '0.75']",,Fixation,"['1729563319.21', '1729563319.78', '0.5699999332427979']","['1056.765380859375', '695.7044677734375']",,0:02:37,,,,,,,
1729563320,Hover,"['1729563319.35', '1729563320.1', '0.75']",,Fixation,"['1729563319.21', '1729563319.78', '0.5699999332427979']","['1056.765380859375', '695.7044677734375']",,0:02:37,,,,,,,
1729563320,Hover,"['1729563319.35', '1729563320.1', '0.75']",,Fixation,"['1729563319.21', '1729563319.78', '0.5699999332427979']","['1056.765380859375', '695.7044677734375']",,0:02:37,,,,,,,
1729563320,Hover,"['1729563319.35', '1729563320.1', '0.75']",,Slow_saccade,"['1729563319.79', '1729563319.89', '0.10000014305114746']","['0.5699999332427979', '1056.765380859375', '0.42999982833862305', '1046.313232421875']",,0:02:37,,,,,,,
1729563320,Hover,"['1729563319.35', '1729563320.1', '0.75']",,Fixation,"['1729563319.9', '1729563320.33', '0.42999982833862305']","['1046.313232421875', '771.3458251953125']",,0:02:37,,,,,,,
1729563320,Hover,"['1729563319.35', '1729563320.1', '0.75']",,Fixation,"['1729563319.9', '1729563320.33', '0.42999982833862305']","['1046.313232421875', '771.3458251953125']",,0:02:37,,,,,,,
1729563320,Slow_move,"['1729563320.11', '1729563320.16', '0.05000019073486328']","['-1155', '509', '-1146', '506']",Fixation,"['1729563319.9', '1729563320.33', '0.42999982833862305']","['1046.313232421875', '771.3458251953125']",,0:02:37,,,,,,,
1729563320,Click,1729563320,"['-1146', '506', '']",Fixation,"['1729563319.9', '1729563320.33', '0.42999982833862305']","['1046.313232421875', '771.3458251953125']",,0:02:37,teest2-1729563024486-00000109,Courses,None,pCourses-Status,295838,96,
1729563320,Hover,"['1729563320.33', '1729563321.11', '0.7799999713897705']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:38,,,,,,,
1729563321,Hover,"['1729563320.33', '1729563321.11', '0.7799999713897705']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:38,,,,,,,
1729563321,Hover,"['1729563320.33', '1729563321.11', '0.7799999713897705']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:38,,,,,,,
1729563321,Hover,"['1729563320.33', '1729563321.11', '0.7799999713897705']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:38,,,,,,,
1729563321,Hover,"['1729563320.33', '1729563321.11', '0.7799999713897705']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:38,,,,,,,
1729563321,Hover,"['1729563320.33', '1729563321.11', '0.7799999713897705']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:38,,,,,,,
1729563321,Hover,"['1729563320.33', '1729563321.11', '0.7799999713897705']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:38,,,,,,,
1729563321,Hover,"['1729563320.33', '1729563321.11', '0.7799999713897705']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:38,,,,,,,
1729563321,Slow_move,"['1729563321.12', '1729563321.29', '0.1700000762939453']","['-1145', '506', '-1131', '507']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:38,,,,,,,
1729563321,Slow_move,"['1729563321.12', '1729563321.29', '0.1700000762939453']","['-1145', '506', '-1131', '507']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:38,,,,,,,
1729563321,Hover,"['1729563321.3', '1729563321.46', '0.16000008583068848']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:39,,,,,,,
1729563322,Click,1729563321,"['-1131', '507', '']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:39,teest2-1729563024486-00000110,Courses,None,pCourses-Status,296984,74,
1729563322,Hover,"['1729563321.48', '1729563321.65', '0.1700000762939453']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:39,,,,,,,
1729563322,Click,1729563322,"['-1131', '507', '']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:39,teest2-1729563024486-00000111,Courses,None,pCourses-Status,297171,67,
1729563322,Hover,"['1729563321.67', '1729563322.2', '0.5299999713897705']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:39,,,,,,,
1729563322,Hover,"['1729563321.67', '1729563322.2', '0.5299999713897705']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:39,,,,,,,
1729563322,Hover,"['1729563321.67', '1729563322.2', '0.5299999713897705']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:39,,,,,,,
1729563322,Hover,"['1729563321.67', '1729563322.2', '0.5299999713897705']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:39,,,,,,,
1729563322,Hover,"['1729563321.67', '1729563322.2', '0.5299999713897705']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:39,,,,,,,
1729563322,Slow_move,"['1729563322.21', '1729563322.44', '0.23000001907348633']","['-1130', '507', '-1134', '513']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:39,,,,,,,
1729563322,Slow_move,"['1729563322.21', '1729563322.44', '0.23000001907348633']","['-1130', '507', '-1134', '513']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:40,,,,,,,
1729563323,Hover,"['1729563322.45', '1729563322.61', '0.15999984741210938']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:40,,,,,,,
1729563323,Click,1729563323,"['-1135', '513', '']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:40,teest2-1729563024486-00000112,Courses,None,pCourses-Status,298133,72,
1729563323,Hover,"['1729563322.6299999', '1729563322.77', '0.1400001049041748']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:40,,,,,,,
1729563323,Hover,"['1729563322.6299999', '1729563322.77', '0.1400001049041748']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:40,,,,,,,
1729563323,Slow_move,"['1729563322.78', '1729563322.89', '0.1100001335144043']","['-1135', '514', '-1061', '547']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:40,,,,,,,
1729563323,Scroll,1729563323,"['-1061', '547', 'down', '-1061', '547', 'down', '-1061', '547', 'down']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:40,,,,,,,
1729563323,Scroll,1729563323,"['-1061', '547', 'down', '-1061', '547', 'down']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:40,,,,,,,
1729563323,Scroll,1729563323,"['-1061', '547', 'down']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:40,,,,,,,
1729563323,Slow_move,"['1729563323.22', '1729563323.51', '0.28999996185302734']","['-1061', '547', '-1136', '515']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:40,,,,,,,
1729563323,Slow_move,"['1729563323.22', '1729563323.51', '0.28999996185302734']","['-1061', '547', '-1136', '515']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:41,,,,,,,
1729563324,Slow_move,"['1729563323.22', '1729563323.51', '0.28999996185302734']","['-1061', '547', '-1136', '515']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:41,,,,,,,
1729563324,Click,1729563324,"['-1136', '515', '']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:41,teest2-1729563024486-00000114,Courses,None,pCourses-Status,299087,63,
1729563324,Hover,"['1729563323.58', '1729563323.67', '0.09000015258789062']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:41,,,,,,,
1729563324,Scroll,1729563324,"['-1134', '574', 'down', '-1133', '575', 'down', '-1133', '575', 'down', '-1133', '575', 'down', '-1133', '575', 'down']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:41,,,,,,,
1729563324,Scroll,1729563324,"['-1133', '575', 'down', '-1133', '575', 'down']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:41,,,,,,,
1729563324,Hover,"['1729563323.91', '1729563324.0', '0.08999991416931152']",,Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:41,,,,,,,
1729563324,Slow_move,"['1729563324.01', '1729563324.56', '0.5499999523162842']","['-1134', '575', '-1602', '495']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:41,,,,,,,
1729563324,Slow_move,"['1729563324.01', '1729563324.56', '0.5499999523162842']","['-1134', '575', '-1602', '495']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:41,,,,,,,
1729563324,Slow_move,"['1729563324.01', '1729563324.56', '0.5499999523162842']","['-1134', '575', '-1602', '495']",Slow_saccade,"['1729563320.34', '1729563324.3', '3.9600000381469727']","['0.42999982833862305', '1046.313232421875', '0.7599999904632568', '433.8250122070313']",,0:02:41,,,,,,,
1729563324,Slow_move,"['1729563324.01', '1729563324.56', '0.5499999523162842']","['-1134', '575', '-1602', '495']",Fixation,"['1729563324.31', '1729563325.07', '0.7599999904632568']","['433.8250122070313', '756.6008911132812']",,0:02:42,,,,,,,
1729563325,Slow_move,"['1729563324.01', '1729563324.56', '0.5499999523162842']","['-1134', '575', '-1602', '495']",Fixation,"['1729563324.31', '1729563325.07', '0.7599999904632568']","['433.8250122070313', '756.6008911132812']",,0:02:42,,,,,,,
1729563325,Slow_move,"['1729563324.01', '1729563324.56', '0.5499999523162842']","['-1134', '575', '-1602', '495']",Fixation,"['1729563324.31', '1729563325.07', '0.7599999904632568']","['433.8250122070313', '756.6008911132812']",,0:02:42,,,,,,,
1729563325,Hover,"['1729563324.57', '1729563324.74', '0.1700000762939453']",,Fixation,"['1729563324.31', '1729563325.07', '0.7599999904632568']","['433.8250122070313', '756.6008911132812']",,0:02:42,,,,,,,
1729563325,Click,1729563325,"['-1602', '495', '']",Fixation,"['1729563324.31', '1729563325.07', '0.7599999904632568']","['433.8250122070313', '756.6008911132812']",,0:02:42,teest2-1729563024486-00000116,Courses,CheckCourse,CC-coursename,300270,44,
1729563325,Slow_move,"['1729563324.80', '1729563324.96', '0.16000008583068848']","['-1603', '496', '-1613', '501']",Fixation,"['1729563324.31', '1729563325.07', '0.7599999904632568']","['433.8250122070313', '756.6008911132812']",,0:02:42,,,,,,,
1729563325,Click,1729563325,"['-1613', '502', '']",Fixation,"['1729563324.31', '1729563325.07', '0.7599999904632568']","['433.8250122070313', '756.6008911132812']",,0:02:42,teest2-1729563024486-00000117,Course Detail,None,"Blank(307, 415)",300533,80,
1729563325,Hover,"['1729563325.03', '1729563325.28', '0.25']",,Fixation,"['1729563324.31', '1729563325.07', '0.7599999904632568']","['433.8250122070313', '756.6008911132812']",,0:02:42,,,,,,,
1729563325,Hover,"['1729563325.03', '1729563325.28', '0.25']",,Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:42,,,,,,,
1729563325,Hover,"['1729563325.03', '1729563325.28', '0.25']",,Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:42,,,,,,,
1729563325,Slow_move,"['1729563325.29', '1729563325.75', '0.46000003814697266']","['-1614', '502', '-989', '383']",Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:43,,,,,,,
1729563326,Slow_move,"['1729563325.29', '1729563325.75', '0.46000003814697266']","['-1614', '502', '-989', '383']",Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:43,,,,,,,
1729563326,Slow_move,"['1729563325.29', '1729563325.75', '0.46000003814697266']","['-1614', '502', '-989', '383']",Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:43,,,,,,,
1729563326,Slow_move,"['1729563325.29', '1729563325.75', '0.46000003814697266']","['-1614', '502', '-989', '383']",Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:43,,,,,,,
1729563326,Slow_move,"['1729563325.29', '1729563325.75', '0.46000003814697266']","['-1614', '502', '-989', '383']",Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:43,,,,,,,
1729563326,Hover,"['1729563325.76', '1729563325.93', '0.1700000762939453']",,Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:43,,,,,,,
1729563326,Slow_move,"['1729563325.94', '1729563326.86', '0.9199998378753662']","['-989', '383', '-1275', '509']",Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:43,,,,,,,
1729563326,Slow_move,"['1729563325.94', '1729563326.86', '0.9199998378753662']","['-989', '383', '-1275', '509']",Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:43,,,,,,,
1729563326,Slow_move,"['1729563325.94', '1729563326.86', '0.9199998378753662']","['-989', '383', '-1275', '509']",Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:43,,,,,,,
1729563326,Slow_move,"['1729563325.94', '1729563326.86', '0.9199998378753662']","['-989', '383', '-1275', '509']",Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:43,,,,,,,
1729563326,Slow_move,"['1729563325.94', '1729563326.86', '0.9199998378753662']","['-989', '383', '-1275', '509']",Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:44,,,,,,,
1729563327,Slow_move,"['1729563325.94', '1729563326.86', '0.9199998378753662']","['-989', '383', '-1275', '509']",Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:44,,,,,,,
1729563327,Slow_move,"['1729563325.94', '1729563326.86', '0.9199998378753662']","['-989', '383', '-1275', '509']",Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:44,,,,,,,
1729563327,Slow_move,"['1729563325.94', '1729563326.86', '0.9199998378753662']","['-989', '383', '-1275', '509']",Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:44,,,,,,,
1729563327,Slow_move,"['1729563325.94', '1729563326.86', '0.9199998378753662']","['-989', '383', '-1275', '509']",Slow_saccade,"['1729563325.08', '1729563326.75', '1.6700000762939453']","['0.7599999904632568', '433.8250122070313', '1.3900001049041748', '850.9095458984375']",,0:02:44,,,,,,,
1729563327,Slow_move,"['1729563325.94', '1729563326.86', '0.9199998378753662']","['-989', '383', '-1275', '509']",Fixation,"['1729563326.76', '1729563328.15', '1.3900001049041748']","['850.9095458984375', '779.7650146484375']",,0:02:44,,,,,,,
1729563327,Hover,"['1729563326.87', '1729563327.01', '0.1400001049041748']",,Fixation,"['1729563326.76', '1729563328.15', '1.3900001049041748']","['850.9095458984375', '779.7650146484375']",,0:02:44,,,,,,,
1729563327,Slow_move,"['1729563327.02', '1729563327.17', '0.15000009536743164']","['-1275', '509', '-1275', '524']",Fixation,"['1729563326.76', '1729563328.15', '1.3900001049041748']","['850.9095458984375', '779.7650146484375']",,0:02:44,,,,,,,
1729563327,Slow_move,"['1729563327.02', '1729563327.17', '0.15000009536743164']","['-1275', '509', '-1275', '524']",Fixation,"['1729563326.76', '1729563328.15', '1.3900001049041748']","['850.9095458984375', '779.7650146484375']",,0:02:44,,,,,,,
1729563327,Hover,"['1729563327.18', '1729563327.76', '0.5799999237060547']",,Fixation,"['1729563326.76', '1729563328.15', '1.3900001049041748']","['850.9095458984375', '779.7650146484375']",,0:02:44,,,,,,,
1729563327,Hover,"['1729563327.18', '1729563327.76', '0.5799999237060547']",,Fixation,"['1729563326.76', '1729563328.15', '1.3900001049041748']","['850.9095458984375', '779.7650146484375']",,0:02:45,,,,,,,
1729563328,Hover,"['1729563327.18', '1729563327.76', '0.5799999237060547']",,Fixation,"['1729563326.76', '1729563328.15', '1.3900001049041748']","['850.9095458984375', '779.7650146484375']",,0:02:45,,,,,,,
1729563328,Hover,"['1729563327.18', '1729563327.76', '0.5799999237060547']",,Fixation,"['1729563326.76', '1729563328.15', '1.3900001049041748']","['850.9095458984375', '779.7650146484375']",,0:02:45,,,,,,,
1729563328,Hover,"['1729563327.18', '1729563327.76', '0.5799999237060547']",,Fixation,"['1729563326.76', '1729563328.15', '1.3900001049041748']","['850.9095458984375', '779.7650146484375']",,0:02:45,,,,,,,
1729563328,Hover,"['1729563327.18', '1729563327.76', '0.5799999237060547']",,Fixation,"['1729563326.76', '1729563328.15', '1.3900001049041748']","['850.9095458984375', '779.7650146484375']",,0:02:45,,,,,,,
1729563328,Slow_move,"['1729563327.77', '1729563327.87', '0.09999990463256836']","['-1275', '524', '-1273', '529']",Fixation,"['1729563326.76', '1729563328.15', '1.3900001049041748']","['850.9095458984375', '779.7650146484375']",,0:02:45,,,,,,,
1729563328,Click,1729563328,"['-1273', '529', '']",Fixation,"['1729563326.76', '1729563328.15', '1.3900001049041748']","['850.9095458984375', '779.7650146484375']",,0:02:45,teest2-1729563024486-00000118,Course Detail,None,pLearn-Courseware,303502,81,
1729563328,Hover,"['1729563328.0', '1729563328.42', '0.4200000762939453']",,Fixation,"['1729563326.76', '1729563328.15', '1.3900001049041748']","['850.9095458984375', '779.7650146484375']",,0:02:45,,,,,,,
1729563328,Hover,"['1729563328.0', '1729563328.42', '0.4200000762939453']",,Fixation,"['1729563326.76', '1729563328.15', '1.3900001049041748']","['850.9095458984375', '779.7650146484375']",,0:02:45,,,,,,,
1729563328,Hover,"['1729563328.0', '1729563328.42', '0.4200000762939453']",,Slow_saccade,"['1729563328.25', '1729563329.11', '0.8599998950958252']","['1.2999999523162842', '813.6450805664062', '0.6000001430511475', '1666.9007568359375']",,0:02:45,,,,,,,
1729563328,Hover,"['1729563328.0', '1729563328.42', '0.4200000762939453']",,Slow_saccade,"['1729563328.25', '1729563329.11', '0.8599998950958252']","['1.2999999523162842', '813.6450805664062', '0.6000001430511475', '1666.9007568359375']",,0:02:46,,,,,,,
1729563329,Slow_move,"['1729563328.43', '1729563328.53', '0.09999990463256836']","['-1273', '529', '-1280', '536']",Slow_saccade,"['1729563328.25', '1729563329.11', '0.8599998950958252']","['1.2999999523162842', '813.6450805664062', '0.6000001430511475', '1666.9007568359375']",,0:02:46,,,,,,,
1729563329,Click,1729563329,"['-1280', '537', '']",Slow_saccade,"['1729563328.25', '1729563329.11', '0.8599998950958252']","['1.2999999523162842', '813.6450805664062', '0.6000001430511475', '1666.9007568359375']",,0:02:46,teest2-1729563024486-00000119,Course Detail,None,pLearn-Courseware,304125,66,
1729563329,Hover,"['1729563328.62', '1729563328.82', '0.20000004768371582']",,Slow_saccade,"['1729563328.25', '1729563329.11', '0.8599998950958252']","['1.2999999523162842', '813.6450805664062', '0.6000001430511475', '1666.9007568359375']",,0:02:46,,,,,,,
1729563329,Click,1729563329,"['-1280', '537', '']",Slow_saccade,"['1729563328.25', '1729563329.11', '0.8599998950958252']","['1.2999999523162842', '813.6450805664062', '0.6000001430511475', '1666.9007568359375']",,0:02:46,teest2-1729563024486-00000120,Course Detail,None,pLearn-Courseware,304349,67,
1729563329,Slow_move,"['1729563328.91', '1729563328.92', '0.009999990463256836']","['-1280', '537', '-1279', '537']",Slow_saccade,"['1729563328.25', '1729563329.11', '0.8599998950958252']","['1.2999999523162842', '813.6450805664062', '0.6000001430511475', '1666.9007568359375']",,0:02:46,,,,,,,
1729563329,Fast_move,"['1729563328.93', '1729563329.15', '0.2200000286102295']","['-1264.0', '538.0', '-778.0', '546.0']",Slow_saccade,"['1729563328.25', '1729563329.11', '0.8599998950958252']","['1.2999999523162842', '813.6450805664062', '0.6000001430511475', '1666.9007568359375']",”Ã‘•,0:02:46,,,,,,,
1729563329,Fast_move,"['1729563328.93', '1729563329.15', '0.2200000286102295']","['-1264.0', '538.0', '-778.0', '546.0']",Slow_saccade,"['1729563328.25', '1729563329.11', '0.8599998950958252']","['1.2999999523162842', '813.6450805664062', '0.6000001430511475', '1666.9007568359375']",”Ã‘•,0:02:46,,,,,,,
1729563329,Fast_move,"['1729563328.93', '1729563329.15', '0.2200000286102295']","['-1264.0', '538.0', '-778.0', '546.0']",Fixation,"['1729563329.12', '1729563329.72', '0.6000001430511475']","['1666.9007568359375', '712.53173828125']",”Ã‘•,0:02:46,,,,,,,
1729563329,Slow_move,"['1729563329.16', '1729563329.32', '0.15999984741210938']","['-775', '545', '-721', '544']",Fixation,"['1729563329.12', '1729563329.72', '0.6000001430511475']","['1666.9007568359375', '712.53173828125']",,0:02:46,,,,,,,
1729563329,Click,1729563329,"['-721', '544', '']",Fixation,"['1729563329.12', '1729563329.72', '0.6000001430511475']","['1666.9007568359375', '712.53173828125']",,0:02:47,teest2-1729563024486-00000121,Course Detail,Download,DL-Download,304900,74,1
